pair_id,model_a,model_b,size_a,size_b,t_semantic,t_structural,t_behavioral,t_total,behavioral_timed_out_a,behavioral_timed_out_b,structural_overall,behavioral_score,error
5_33,model_6,model_34,11,39,0.03952112499973737,0.00024595900322310627,0.012751000002026558,0.05251879201387055,False,False,0.09643176178660048,0.0,
5_34,model_6,model_35,11,39,0.0312844580039382,0.0002500000118743628,0.013000874983845279,0.04453633399680257,False,False,0.09643176178660048,0.0,
5_35,model_6,model_36,11,12,0.00991366698872298,0.00010291699436493218,0.005274124996503815,0.015291583986254409,False,False,0.26799171842650105,0.0,
5_36,model_6,model_37,11,12,0.009843042003922164,0.00010212499182671309,0.005336458008969203,0.015282457985449582,False,False,0.26799171842650105,0.0,
5_37,model_6,model_38,11,9,0.009641959011787549,9.008299093693495e-05,0.004852584010222927,0.014585458993678913,False,False,0.14,0.0,
5_38,model_6,model_39,11,14,0.011661124997772276,0.00010608299635350704,0.006048583018127829,0.01781650001066737,False,False,0.12597402597402596,0.0,
5_39,model_6,model_40,11,9,0.009784208989003673,8.787499973550439e-05,0.0043826250184793025,0.014255375019274652,False,False,0.10545454545454545,0.0,
5_40,model_6,model_41,11,9,0.009907250001560897,9.095799759961665e-05,0.004555709019768983,0.014554749999660999,False,False,0.10545454545454545,0.0,
5_41,model_6,model_42,11,9,0.009922083001583815,8.750002598389983e-05,0.004400957986945286,0.014411334006581455,False,False,0.14545454545454545,0.0,
5_42,model_6,model_43,11,11,0.00909383301041089,9.58339951466769e-05,0.005177458981052041,0.014367833005962893,False,False,0.18742424242424244,0.0,
5_43,model_6,model_44,11,32,0.024419167020823807,0.00022366599296219647,0.012231583008542657,0.036875334015348926,False,False,0.10158730158730159,0.0,
5_44,model_6,model_45,11,11,0.0090940420050174,0.00010804101475514472,0.005515541008207947,0.014718582999194041,False,False,0.18742424242424244,0.0,
5_45,model_6,model_46,11,11,0.011677375005092472,0.0001051250146701932,0.00522999998065643,0.017013250006129965,False,False,0.07179487179487179,0.0,
5_46,model_6,model_47,11,11,0.011324166000122204,0.00010545799159444869,0.005126583011588082,0.016557124996325,False,False,0.07179487179487179,0.0,
5_47,model_6,model_48,11,8,0.008952374977525324,0.00010129102156497538,0.005023666977649555,0.014078457985306159,False,False,0.12000000000000002,0.0,
5_48,model_6,model_49,11,10,0.00955891699413769,0.00010825000936165452,0.005253749986877665,0.014921750000212342,False,False,0.10666666666666667,0.0,
5_49,model_6,model_50,11,10,0.009353125002235174,0.00010658401879481971,0.005376957997214049,0.014837750000879169,False,False,0.10666666666666667,0.0,
5_50,model_6,model_51,11,22,0.018353375024162233,0.00016016702284105122,0.010200792021350935,0.028715458000078797,False,False,0.13178571428571428,0.0,
5_51,model_6,model_52,11,15,0.014270083018345758,0.0001319579896517098,0.0065658749954309314,0.020968833996448666,False,False,0.15714285714285714,0.0,
5_52,model_6,model_53,11,18,0.02123766700970009,0.00014783398364670575,0.06230925000272691,0.08369645799393766,False,False,0.055555555555555546,0.0,
5_53,model_6,model_54,11,8,0.010875832987949252,0.00010254100197926164,0.004786083998624235,0.015765625023050234,False,False,0.125,0.0,
5_54,model_6,model_55,11,8,0.010340084001654759,9.833299554884434e-05,0.0048542500007897615,0.01529358301195316,False,False,0.125,0.0,
5_55,model_6,model_56,11,29,0.0302915420033969,0.00018962501781061292,0.010276624991092831,0.0407588750240393,False,False,0.078768115942029,0.0,
5_56,model_6,model_57,11,5,0.008172000001650304,7.89589830674231e-05,0.004359625017968938,0.01261145801981911,False,False,0.06666666666666667,0.0,
5_57,model_6,model_58,11,4,0.005060583003796637,7.562502287328243e-05,0.004302457993617281,0.00943945799372159,False,False,0.049999999999999996,0.0,
5_58,model_6,model_59,11,6,0.005585250008152798,8.549998165108263e-05,0.004430333006894216,0.010101916006533429,False,False,0.12,0.0,
5_59,model_6,model_60,11,6,0.0056892090069595724,8.154098759405315e-05,0.004507250007009134,0.01027891700505279,False,False,0.145,0.0,
5_60,model_6,model_61,11,21,0.01700833300128579,0.00013808399671688676,0.008103624975774437,0.025250874983612448,False,False,0.14607142857142857,0.0,
5_61,model_6,model_62,11,17,0.014918999979272485,0.0001227080065291375,0.006670667004073039,0.02171312502468936,False,False,0.173968253968254,0.0,
5_62,model_6,model_63,11,15,0.016521915997145697,0.00010629100142978132,0.005422042013378814,0.022051000007195398,False,False,0.023333333333333334,0.0,
5_63,model_6,model_64,11,7,0.01162083400413394,8.170798537321389e-05,0.004415291972691193,0.016118540981551632,False,False,0.045454545454545456,0.0,
5_64,model_6,model_65,11,8,0.007748540985630825,8.804097888059914e-05,0.13779320800676942,0.14563070898293518,False,False,0.065,0.0,
5_65,model_6,model_66,11,45,0.04377575000398792,0.00028670902247540653,0.012580459006130695,0.05664370898739435,False,False,0.022039473684210522,0.0,
5_66,model_6,model_67,11,13,0.013829208997776732,0.0001078750065062195,0.005400458991061896,0.019338208017870784,False,False,0.075,0.0,
5_67,model_6,model_68,11,24,0.022999999986495823,0.0001677919935900718,0.008342458022525534,0.03151104200514965,False,False,0.04416666666666667,0.0,
5_68,model_6,model_69,11,8,0.011212624987820163,8.304201764985919e-05,0.00437262500054203,0.015669040993088856,False,False,0.11454545454545453,0.0,
5_69,model_6,model_70,11,30,0.03711266699247062,0.0001720830041449517,0.19319866699515842,0.23048441600985825,False,False,0.06666666666666667,0.0,
5_70,model_6,model_71,11,14,0.015341166988946497,0.00011812499724328518,0.10683462501037866,0.12229479200323112,False,False,0.1357142857142857,0.0,
5_71,model_6,model_72,11,14,0.015001249994384125,0.0001161669788416475,0.10618991698720492,0.12130825000349432,False,False,0.1357142857142857,0.0,
5_72,model_6,model_73,11,10,0.011633874994004145,9.549999958835542e-05,0.004721167002571747,0.01645120800822042,False,False,0.2923809523809524,0.0,
5_73,model_6,model_74,11,10,0.011507709015859291,9.245902765542269e-05,0.004755958012538031,0.01635683301719837,False,False,0.2923809523809524,0.0,
5_74,model_6,model_75,11,4,0.005792250012746081,7.34579807613045e-05,0.004109958012122661,0.009976500004995614,False,False,0.15500000000000003,0.0,
5_75,model_6,model_76,11,3,0.003595291986130178,7.133299368433654e-05,0.004218875023070723,0.007886207982664928,False,False,0.049999999999999996,0.0,
5_76,model_6,model_77,11,4,0.0059085829998366535,7.300000288523734e-05,0.004143291007494554,0.010125666012754664,False,False,0.15500000000000003,0.0,
5_77,model_6,model_78,11,4,0.0056367089855484664,7.21669930499047e-05,0.004235583997797221,0.009945166006218642,False,False,0.18083333333333335,0.0,
5_78,model_6,model_79,11,3,0.003576875024009496,7.05840066075325e-05,0.004119749995879829,0.007767875009449199,False,False,0.07857142857142857,0.0,
5_79,model_6,model_80,11,4,0.006251249986235052,7.166701834648848e-05,0.004228124977089465,0.010551624989602715,False,False,0.18083333333333335,0.0,
5_80,model_6,model_81,11,12,0.014538707997417077,9.845799650065601e-05,0.004741500015370548,0.019379334000404924,False,False,0.15285714285714286,0.0,
5_81,model_6,model_82,11,20,0.024862208985723555,0.00012854201486334205,0.00594558400916867,0.030937125004129484,False,False,0.07499999999999998,0.0,
5_82,model_6,model_83,11,7,0.008173624984920025,8.13750084489584e-05,0.004614750010659918,0.012870500009739771,False,False,0.13333333333333336,0.0,
5_83,model_6,model_84,11,8,0.011530667019542307,8.250001701526344e-05,0.004381250008009374,0.015995249996194616,False,False,0.058333333333333334,0.0,
5_84,model_6,model_85,11,34,0.03855908400146291,0.00019379201694391668,0.008976708981208503,0.047730332997161895,False,False,0.038181818181818185,0.0,
5_85,model_6,model_86,11,9,0.009237791993655264,9.037501877173781e-05,0.004834042018046603,0.014162875013425946,False,False,0.13045454545454546,0.0,
5_86,model_6,model_87,11,10,0.010345207992941141,9.487499482929707e-05,0.0048289170081261545,0.015269749972503632,False,False,0.12666666666666665,0.0,
5_87,model_6,model_88,11,15,0.01217762500164099,0.00011454100604169071,0.00578141599544324,0.018074333987897262,False,False,0.11666666666666667,0.0,
5_88,model_6,model_89,11,15,0.012000124988844618,0.00010745800682343543,0.005907000013394281,0.018015250010648742,False,False,0.11666666666666667,0.0,
5_89,model_6,model_90,11,5,0.006158791977213696,8.05000017862767e-05,0.004606167000019923,0.01084620799520053,False,False,0.14,0.0,
5_90,model_6,model_91,11,8,0.00905254200915806,8.570798672735691e-05,0.004627916001481935,0.013766917021712288,False,False,0.125,0.0,
5_91,model_6,model_92,11,11,0.010211207991233096,9.983300697058439e-05,0.004687416017986834,0.014999167004134506,False,False,0.08474025974025974,0.0,
5_92,model_6,model_93,11,10,0.010959916980937123,9.49160021264106e-05,0.004839333996642381,0.015894874988589436,False,False,0.10378787878787879,0.0,
5_93,model_6,model_94,11,9,0.009166207979433239,9.045802289620042e-05,0.0046471660025417805,0.013904542021919042,False,False,0.1887301587301587,0.0,
5_94,model_6,model_95,11,5,0.006622874992899597,7.916698814369738e-05,0.004228083009365946,0.010930832999292761,False,False,0.14,0.0,
5_95,model_6,model_96,11,8,0.008040916989557445,9.099999442696571e-05,0.004581291985232383,0.01271391598857008,False,False,0.09499999999999999,0.0,
5_96,model_6,model_97,11,27,0.02630908298306167,0.0001637499954085797,0.0076076250115875155,0.03408120802487247,False,False,0.05419799498746866,0.0,
5_97,model_6,model_98,11,30,0.03256166700157337,0.00018504197942093015,0.007365833007497713,0.04011324999737553,False,False,0.05066666666666666,0.0,
5_98,model_6,model_99,11,5,0.006939749990124255,8.508298196829855e-05,0.004192167019937187,0.011217584018595517,False,False,0.03333333333333333,0.0,
5_99,model_6,model_100,11,18,0.018403249996481463,0.00011466699652373791,16.701783416996477,16.72030358298798,False,False,0.10957983193277311,0.0,
5_100,model_6,model_101,11,6,0.01096266700187698,9.675000910647213e-05,0.004649499984225258,0.01571020801202394,False,False,0.045,0.0,
5_101,model_6,model_102,11,31,0.03453070801333524,0.00020495799253694713,0.010697292018448934,0.04543395800283179,False,False,0.060372670807453406,0.0,
5_102,model_6,model_103,11,14,0.018962959002237767,0.00011345799430273473,0.005371375009417534,0.02444874998764135,False,False,0.04,0.0,
5_103,model_6,model_104,11,6,0.009168209013296291,8.187498315237463e-05,0.004471457999898121,0.01372237500618212,False,False,0.09999999999999999,0.0,
5_104,model_6,model_105,11,13,0.014607583987526596,0.00011291599366813898,0.005234207987086847,0.019955583004048094,False,False,0.06043956043956045,0.0,
5_105,model_6,model_106,11,9,0.011727542005246505,9.337498340755701e-05,0.004668292007409036,0.01648995900177397,False,False,0.11045454545454544,0.0,
5_106,model_6,model_107,11,6,0.009857708006165922,8.029199671000242e-05,0.004265666997525841,0.014204417006112635,False,False,0.075,0.0,
5_107,model_6,model_108,11,6,0.006219750008312985,8.091601193882525e-05,0.004490749997785315,0.010792208020575345,False,False,0.065,0.0,
5_108,model_6,model_109,11,18,0.020870790991466492,0.00013016699813306332,0.006386208988260478,0.027388041984522715,False,False,0.057499999999999996,0.0,
5_109,model_6,model_110,11,17,0.012874250009190291,0.0001347090001218021,0.007756832987070084,0.020766708010341972,False,False,0.04714285714285714,0.0,
5_110,model_6,model_111,11,14,0.015358500008005649,0.00010704100714065135,0.005211542011238635,0.020677916996646672,False,False,0.08214285714285713,0.0,
5_111,model_6,model_112,11,8,0.008883000002242625,8.762499783188105e-05,0.004458041017642245,0.013429459009785205,False,False,0.15166666666666667,0.0,
5_112,model_6,model_113,11,14,0.0158588329795748,0.00010741699952632189,0.005189791991142556,0.02115687500918284,False,False,0.09952380952380953,0.0,
5_113,model_6,model_114,11,17,0.020561209006700665,0.00011658301809802651,0.005572499998379499,0.026250958995660767,False,False,0.14565922920892493,0.0,
5_114,model_6,model_115,11,8,0.007934249995741993,9.183300426229835e-05,0.004523915995378047,0.012550833984278142,False,False,0.09,0.0,
5_115,model_6,model_116,11,31,0.03940304199932143,0.00019391701789572835,0.01825129200005904,0.05784895797842182,False,False,0.09366359447004609,0.0,
5_116,model_6,model_117,11,19,0.02034700001240708,0.00012829198385588825,0.021941874991171062,0.04241799999726936,False,False,0.0986764705882353,0.0,
5_117,model_6,model_118,11,37,0.054253083013463765,0.00019520800560712814,0.00867516698781401,0.06312420900212601,False,False,0.014634146341463412,0.0,
5_118,model_6,model_119,11,34,0.041148541000438854,0.00019108300330117345,0.00950895799905993,0.050849332998041064,False,False,0.03242424242424242,0.0,
5_119,model_6,model_120,11,39,0.03452549999929033,0.0002529580087866634,0.01858483298565261,0.053364040999440476,False,False,0.028076923076923076,0.0,
5_120,model_6,model_121,11,7,0.007055583002511412,8.687499212101102e-05,0.00442849998944439,0.0115716670115944,False,False,0.15944444444444444,0.0,
5_121,model_6,model_122,11,32,0.03045070799998939,0.00019716701353900135,0.015332416980527341,0.0459810419997666,False,False,0.09928571428571428,0.0,
5_122,model_6,model_123,11,15,0.015251665987307206,0.00011616598931141198,0.0055408749904017895,0.020909499988192692,False,False,0.06785714285714285,0.0,
5_123,model_6,model_124,11,22,0.022346708981785923,0.00014275001012720168,0.007498166989535093,0.029988499998580664,False,False,0.08333333333333333,0.0,
5_124,model_6,model_125,11,26,0.02158641701680608,0.00017229098011739552,0.034862332977354527,0.05662191699957475,False,False,0.13388888888888886,0.0,
5_125,model_6,model_126,11,21,0.020005917001981288,0.00014604200259782374,0.07314791699172929,0.09330074998433702,False,False,0.1330769230769231,0.0,
5_126,model_6,model_127,11,17,0.021096707991091534,0.0001359160232823342,0.005767875001765788,0.02700129197910428,False,False,0.10625,0.0,
5_127,model_6,model_128,11,23,0.026902332989266142,0.0001512500166427344,0.007618332980200648,0.03467274998547509,False,False,0.13088235294117645,0.0,
5_128,model_6,model_129,11,25,0.025314917002106085,0.00017395801842212677,0.011575665994314477,0.03706554099335335,False,False,0.15555555555555556,0.0,
5_129,model_6,model_130,11,33,0.03445737497531809,0.00020258402219042182,0.01575733401114121,0.0504181660071481,False,False,0.04230769230769232,0.0,
5_130,model_6,model_131,11,15,0.019451000000117347,0.00011195801198482513,0.00490758300293237,0.02447137498529628,False,False,0.15281380928439753,0.0,
5_131,model_6,model_132,11,25,0.026036916999146342,0.00016270799096673727,0.007516292011132464,0.033716749981977046,False,False,0.10346320346320345,0.0,
5_132,model_6,model_133,11,5,0.0037355830136220902,7.504198583774269e-05,0.004702209000242874,0.008513584005413577,False,False,0.075,0.0,
5_133,model_6,model_134,11,13,0.013308624998899177,0.00010616699000820518,0.005537541990634054,0.01895308299572207,False,False,0.16190476190476194,0.0,
5_134,model_6,model_135,11,13,0.013095083995722234,0.00010254199150949717,0.005510791001142934,0.0187091660045553,False,False,0.16190476190476194,0.0,
5_135,model_6,model_136,11,7,0.007318874995689839,8.662499021738768e-05,0.004559666995191947,0.011965958983637393,False,False,0.12833333333333333,0.0,
5_136,model_6,model_137,11,8,0.008976582990726456,8.733299910090864e-05,0.004447917017387226,0.013512584002455696,False,False,0.1,0.0,
5_137,model_6,model_138,11,5,0.006576250016223639,7.56670197006315e-05,0.004332332988269627,0.010985000000800937,False,False,0.03333333333333333,0.0,
5_138,model_6,model_139,11,14,0.012094583013094962,0.0001232089998666197,0.005182916997000575,0.01740145799703896,False,False,0.1442857142857143,0.0,
5_139,model_6,model_140,11,10,0.009838250000029802,9.270900045521557e-05,0.005089999991469085,0.015021667000837624,False,False,0.12666666666666668,0.0,
5_140,model_6,model_141,11,14,0.016229833010584116,0.0001059159985743463,0.005036541988374665,0.021373041992774233,False,False,0.11000000000000001,0.0,
5_141,model_6,model_142,11,21,0.021922833984717727,0.00013599998783320189,0.006469833024311811,0.028529458009870723,False,False,0.09777777777777777,0.0,
5_142,model_6,model_143,11,7,0.00673941700370051,8.337499457411468e-05,0.00473337498260662,0.011556999990716577,False,False,0.024999999999999998,0.0,
5_143,model_6,model_144,11,26,0.029479000018909574,0.0001567919971421361,0.007061209005769342,0.036697750008897856,False,False,0.12941161658552963,0.0,
5_144,model_6,model_145,11,17,0.019175416993675753,0.00011749999248422682,0.005782000022009015,0.02507570802117698,False,False,0.10583333333333333,0.0,
5_145,model_6,model_146,11,17,0.01742179100983776,0.00012400001287460327,0.006204083998454735,0.0237507080018986,False,False,0.10500000000000001,0.0,
5_146,model_6,model_147,11,30,0.03167654198477976,0.00017854198813438416,0.1132188750198111,0.1450747089984361,False,False,0.09,0.0,
5_147,model_6,model_148,11,35,0.042347957991296425,0.00021487500634975731,0.008652249991428107,0.05121591701754369,False,False,0.08307692307692306,0.0,
5_148,model_6,model_149,11,37,0.03911070799222216,0.00022866600193083286,25.582745499996236,25.622087083000224,False,False,0.052688172043010746,0.0,
5_149,model_6,model_150,11,3,0.007568249973701313,8.662501932121813e-05,0.004247207980370149,0.011903374979738146,False,False,0.039285714285714285,0.0,
5_150,model_6,model_151,11,11,0.016245832986896858,0.00010175001807510853,0.005076749977888539,0.021425040991744027,False,False,0.08212121212121211,0.0,
5_151,model_6,model_152,11,9,0.013234415993792936,9.337501251138747e-05,0.004522000002907589,0.017850541975349188,False,False,0.11545454545454545,0.0,
5_152,model_6,model_153,11,21,0.017685208003968,0.00014512499910779297,0.00611674998071976,0.02394783397903666,False,False,0.11575757575757575,0.0,
5_153,model_6,model_154,11,17,0.0262004169926513,0.00011541700223460793,0.005439958011265844,0.031756541022332385,False,False,0.05157894736842105,0.0,
6_7,model_7,model_8,11,7,0.00901012500980869,8.604201138950884e-05,0.0045339170028455555,0.013630790985189378,False,False,0.18388888888888888,0.0,
6_8,model_7,model_9,11,6,0.008348709001438692,8.512500789947808e-05,0.0044676249963231385,0.01290212501771748,False,False,0.37232026143790853,0.0,
6_9,model_7,model_10,11,4,0.005238874990027398,7.241699495352805e-05,0.0042594999831635505,0.00957158301025629,False,False,0.0625,0.0,
6_10,model_7,model_11,11,6,0.008072500000707805,8.120801066979766e-05,0.004382749990327284,0.012537167000118643,False,False,0.37232026143790853,0.0,
6_11,model_7,model_12,11,4,0.0071290839987341315,7.333399844355881e-05,0.004294083977583796,0.011497250001411885,False,False,0.20416666666666666,0.0,
6_12,model_7,model_13,11,4,0.006373084004735574,7.341700256802142e-05,0.004160083015449345,0.010607291013002396,False,False,0.075,0.0,
6_13,model_7,model_14,11,4,0.007186707982327789,7.224999717436731e-05,0.004317790997447446,0.011577457975363359,False,False,0.20416666666666666,0.0,
6_14,model_7,model_15,11,32,0.033191915979841724,0.000203417002921924,0.045855875010602176,0.07925199999590404,False,False,0.13289288231148694,0.0,
6_15,model_7,model_16,11,27,0.03273808301310055,0.00016562498058192432,0.008888125012163073,0.041792625008383766,False,False,0.07848484848484849,0.0,
6_16,model_7,model_17,11,23,0.028005207976093516,0.00013833297998644412,0.006674250005744398,0.034818542015273124,False,False,0.07619047619047618,0.0,
6_17,model_7,model_18,11,37,0.04886895799427293,0.00020249999943189323,0.010408291011117399,0.059480458992766216,False,False,0.045,0.0,
6_18,model_7,model_19,11,52,0.05869012500625104,0.00029629102209582925,0.018424332985887304,0.07741149998037145,False,False,0.04986263736263736,0.0,
6_19,model_7,model_20,11,22,0.022799333004513755,0.00014337501488626003,0.00844354199944064,0.031386957998620346,False,False,0.07333333333333333,0.0,
6_20,model_7,model_21,11,15,0.02166999998735264,0.00010549998842179775,0.004986667016055435,0.02676279199658893,False,False,0.03157894736842105,0.0,
6_21,model_7,model_22,11,19,0.026053874986246228,0.00012224999954923987,0.006291500001680106,0.032468374993186444,False,False,0.0868421052631579,0.0,
6_22,model_7,model_23,11,18,0.02697850001277402,0.00011691698455251753,0.005429540993645787,0.032525707996683195,False,False,0.13833333333333334,0.0,
6_23,model_7,model_24,11,19,0.024109749996569008,0.00012041701120324433,0.005896207992918789,0.03012704200227745,False,False,0.10243350311262026,0.0,
6_24,model_7,model_25,11,29,0.03106887498870492,0.0001746669877320528,0.012369708012556657,0.04361400002380833,False,False,0.04166666666666666,0.0,
6_25,model_7,model_26,11,26,0.029058707994408906,0.00015195898595266044,0.007472375000361353,0.0366838329937309,False,False,0.08666666666666667,0.0,
6_26,model_7,model_27,11,25,0.020954250008799136,0.00015670800348743796,0.008506541984388605,0.029618291999213398,False,False,0.06844919786096257,0.0,
6_27,model_7,model_28,11,27,0.023600791988428682,0.00016479199985042214,0.010596040985547006,0.03436237497953698,False,False,0.08372855214960477,0.0,
6_28,model_7,model_29,11,28,0.02364866598509252,0.00016720799612812698,0.010849999991478398,0.03466666699387133,False,False,0.06196581196581196,0.0,
6_29,model_7,model_30,11,24,0.021619417006149888,0.00014912497135810554,0.012204832979477942,0.033974124991800636,False,False,0.07525252525252524,0.0,
6_30,model_7,model_31,11,25,0.02722825002274476,0.00015458397683687508,0.00868058399646543,0.0360641670122277,False,False,0.03766233766233766,0.0,
6_31,model_7,model_32,11,9,0.008922667009755969,8.9749984908849e-05,0.004707125015556812,0.013720209011808038,False,False,0.14,0.0,
6_32,model_7,model_33,11,43,0.0424331669928506,0.0002647920046001673,0.1065516660164576,0.14925037501961924,False,False,0.03205128205128205,0.0,
6_33,model_7,model_34,11,39,0.04128858298645355,0.0002493330102879554,0.012637957988772541,0.05417662498075515,False,False,0.09643176178660048,0.0,
6_34,model_7,model_35,11,39,0.03533466599765234,0.00024254198069684207,0.012863208015915006,0.048441208025906235,False,False,0.09643176178660048,0.0,
6_35,model_7,model_36,11,12,0.010568708006758243,0.00010541599476709962,0.005277999996906146,0.015952874993672594,False,False,0.26799171842650105,0.0,
6_36,model_7,model_37,11,12,0.010701874998630956,0.00010125001426786184,0.005355000001145527,0.016158875019755214,False,False,0.26799171842650105,0.0,
6_37,model_7,model_38,11,9,0.010410500020952895,9.112499537877738e-05,0.0048679590108804405,0.015370417007943615,False,False,0.14,0.0,
6_38,model_7,model_39,11,14,0.012690500007010996,0.00010566599667072296,0.006051292002666742,0.01884825000888668,False,False,0.12597402597402596,0.0,
6_39,model_7,model_40,11,9,0.010685249988455325,9.025001781992614e-05,0.0044914999743923545,0.015267791983205825,False,False,0.10545454545454545,0.0,
6_40,model_7,model_41,11,9,0.010687375004636124,8.841700037010014e-05,0.0045925000158604234,0.01536912500159815,False,False,0.10545454545454545,0.0,
6_41,model_7,model_42,11,9,0.010803667013533413,8.979099220596254e-05,0.004430250002769753,0.015324417006922886,False,False,0.14545454545454545,0.0,
6_42,model_7,model_43,11,11,0.00986374999047257,9.662500815466046e-05,0.00524345799931325,0.0152046250004787,False,False,0.18742424242424244,0.0,
6_43,model_7,model_44,11,32,0.026004959014244378,0.00019770802464336157,0.01160416699713096,0.03780758401262574,False,False,0.10158730158730159,0.0,
6_44,model_7,model_45,11,11,0.009794000012334436,9.737501386553049e-05,0.005211790994508192,0.015103999990969896,False,False,0.18742424242424244,0.0,
6_45,model_7,model_46,11,11,0.01266216699150391,9.479100117459893e-05,0.004913292010314763,0.01767108400235884,False,False,0.07179487179487179,0.0,
6_46,model_7,model_47,11,11,0.012781166995409876,9.350001346319914e-05,0.004800708004040644,0.017676167015451938,False,False,0.07179487179487179,0.0,
6_47,model_7,model_48,11,8,0.009554999996908009,9.112499537877738e-05,0.005553583992877975,0.015200625028228387,False,False,0.12000000000000002,0.0,
6_48,model_7,model_49,11,10,0.010141082981135696,0.00010200001997873187,0.0049563329957891256,0.01520029199309647,False,False,0.10666666666666667,0.0,
6_49,model_7,model_50,11,10,0.0096364579803776,9.725001291371882e-05,0.004979291989002377,0.014713874988956377,False,False,0.10666666666666667,0.0,
6_50,model_7,model_51,11,22,0.020628708007279783,0.00014058398664928973,0.009569209010805935,0.030339249991811812,False,False,0.13178571428571428,0.0,
6_51,model_7,model_52,11,15,0.015651082998374477,0.00011483300477266312,0.0055285830167122185,0.021295208018273115,False,False,0.15714285714285714,0.0,
6_52,model_7,model_53,11,18,0.02360104100080207,0.00012179202167317271,0.05807566599105485,0.08179941700655036,False,False,0.055555555555555546,0.0,
6_53,model_7,model_54,11,8,0.011638374999165535,8.866601274348795e-05,0.004399666999233887,0.016127459006384015,False,False,0.125,0.0,
6_54,model_7,model_55,11,8,0.011205375019926578,8.654198609292507e-05,0.004507416015258059,0.015800041001057252,False,False,0.125,0.0,
6_55,model_7,model_56,11,29,0.029876999993575737,0.00017470799502916634,0.010118958016391844,0.04017141601070762,False,False,0.078768115942029,0.0,
6_56,model_7,model_57,11,5,0.007959749986184761,7.70410115364939e-05,0.004304292000597343,0.012341875000856817,False,False,0.06666666666666667,0.0,
6_57,model_7,model_58,11,4,0.005128374992636964,7.358301081694663e-05,0.004544333001831546,0.009747083997353911,False,False,0.049999999999999996,0.0,
6_58,model_7,model_59,11,6,0.005582291982136667,8.062500273808837e-05,0.004414625000208616,0.010078291001264006,False,False,0.12,0.0,
6_59,model_7,model_60,11,6,0.0056859999895095825,7.987499702721834e-05,0.004497249989071861,0.010263957985443994,False,False,0.145,0.0,
6_60,model_7,model_61,11,21,0.01691616600146517,0.0001369579986203462,0.008090415998594835,0.025144333019852638,False,False,0.14607142857142857,0.0,
6_61,model_7,model_62,11,17,0.01494295898010023,0.0001231660135090351,0.00633341699722223,0.021400249999715015,False,False,0.173968253968254,0.0,
6_62,model_7,model_63,11,15,0.01634816697333008,0.0001084580144379288,0.005428957985714078,0.021886375005124137,False,False,0.023333333333333334,0.0,
6_63,model_7,model_64,11,7,0.011809749994426966,8.4708008216694e-05,0.0044386659865267575,0.016333875013515353,False,False,0.045454545454545456,0.0,
6_64,model_7,model_65,11,8,0.007940250012325123,8.81669984664768e-05,0.1370694579964038,0.14509879201068543,False,False,0.065,0.0,
6_65,model_7,model_66,11,45,0.04430233300081454,0.00028145802207291126,0.01239629098563455,0.056980833993293345,False,False,0.022039473684210522,0.0,
6_66,model_7,model_67,11,13,0.013859416008926928,0.00010704199667088687,0.005368791986256838,0.019335958000738174,False,False,0.075,0.0,
6_67,model_7,model_68,11,24,0.023104416992282495,0.00017195902182720602,0.008305750001454726,0.031582916009938344,False,False,0.04416666666666667,0.0,
6_68,model_7,model_69,11,8,0.011396208981750533,8.24590097181499e-05,0.004389209003420547,0.015868666989263147,False,False,0.11454545454545453,0.0,
6_69,model_7,model_70,11,30,0.037143791996641085,0.0001745409972500056,0.19336791700334288,0.23068720902665518,False,False,0.06666666666666667,0.0,
6_70,model_7,model_71,11,14,0.016694624995579943,0.00011324998922646046,0.1163102500140667,0.13311891601188108,False,False,0.1357142857142857,0.0,
6_71,model_7,model_72,11,14,0.016820707998704165,0.00011520800762809813,0.25221812500967644,0.26915583401569165,False,False,0.1357142857142857,0.0,
6_72,model_7,model_73,11,10,0.018692208017455414,0.0001626670127734542,0.0075128749886062,0.026370542007498443,False,False,0.2923809523809524,0.0,
6_73,model_7,model_74,11,10,0.018684917013160884,0.00014891597675159574,0.005643415992381051,0.024479417013935745,False,False,0.2923809523809524,0.0,
6_74,model_7,model_75,11,4,0.01056245798827149,0.00011479100794531405,0.005045291007263586,0.015725124976597726,False,False,0.15500000000000003,0.0,
6_75,model_7,model_76,11,3,0.006187666003825143,0.0001279159914702177,0.005169167008716613,0.01148641700274311,False,False,0.049999999999999996,0.0,
6_76,model_7,model_77,11,4,0.009657291986513883,0.00010795801063068211,0.0051492500060703605,0.014915957988705486,False,False,0.15500000000000003,0.0,
6_77,model_7,model_78,11,4,0.0072080410027410835,9.50419926084578e-05,0.005034833011450246,0.012339500011876225,False,False,0.18083333333333335,0.0,
6_78,model_7,model_79,11,3,0.00436720802099444,8.845797856338322e-05,0.004564583010505885,0.009021750011015683,False,False,0.07857142857142857,0.0,
6_79,model_7,model_80,11,4,0.006850083009339869,9.758298983797431e-05,0.005111250007757917,0.012060584005666897,False,False,0.18083333333333335,0.0,
6_80,model_7,model_81,11,12,0.01612891600234434,0.00012666700058616698,0.005372250016080216,0.021629458002280444,False,False,0.15285714285714286,0.0,
6_81,model_7,model_82,11,20,0.028224875015439466,0.00015908401110209525,0.008098333986708894,0.0364844580180943,False,False,0.07499999999999998,0.0,
